Date,Time,Open,High,Low,Close,Vol,OI
06/23/2015,16:00,2063.25,2069,2059.75,2065,837133,2554179
06/24/2015,16:00,2066,2067,2047.5,2048,1163124,2536478
06/25/2015,16:00,2049.75,2061.25,2040.5,2042.5,1218149,2534335
06/26/2015,16:00,2043.25,2049.25,2034.75,2044.25,1321884,2526649
06/29/2015,16:00,2012.5,2031.75,1995.75,1999,2292340,2614259
06/30/2015,16:00,2003,2017.5,1995.25,2003,2381572,2615790
07/01/2015,16:00,2003,2026,2003,2019.5,1496815,2624007
07/02/2015,16:00,2020,2027.5,2010.75,2017.25,1252317,2625405
07/06/2015,16:00,2017.25,2020.25,1982.75,2013,1973058,2657211
07/07/2015,16:00,2016.25,2026.5,1983.5,2022.25,2531662,2658021
07/08/2015,16:00,2021.5,2021.75,1984.75,1987.75,2393226,2729842
07/09/2015,16:00,1988.25,2016.5,1986.75,1989.75,1981972,2667051
07/10/2015,16:00,1993.25,2023.25,1993.25,2017.5,1573858,2619051
07/13/2015,16:00,2003.25,2043.25,2000.5,2043,1333579,2619098
07/14/2015,16:00,2042.5,2054,2039,2050.5,955518,2600930
07/15/2015,16:00,2051,2056.25,2043.5,2052.75,1147598,2584404
07/16/2015,16:00,2052.5,2067,2051.25,2065.5,1107382,2609902
07/17/2015,16:00,2065.5,2068.5,2061.25,2067.25,903686,2592829
07/20/2015,16:00,2066.5,2074.75,2065,2070.5,937630,2610884
07/21/2015,16:00,2069.75,2073.5,2055.25,2063,1209300,2620479
07/22/2015,16:00,2056.25,2060.5,2050.75,2056.5,1224393,2627734
07/23/2015,16:00,2057.75,2062.25,2040,2047,1437249,2641582
07/24/2015,16:00,2049.5,2052.5,2018.25,2026,1669725,2675616
07/27/2015,16:00,2026.75,2029.25,2005,2013,1781810,2699408
07/28/2015,16:00,2014,2037.5,2010,2035.75,1725788,2671539
07/29/2015,16:00,2036.5,2052.75,2033,2050,1397228,2657695
07/30/2015,16:00,2048,2052.75,2036.25,2052.25,1286157,2654075
07/31/2015,16:00,2050.25,2057.75,2043.75,2047,1602805,2668917
08/03/2015,16:00,2047.25,2051,2028.5,2039.5,1512106,2669093
08/04/2015,16:00,2039,2044.75,2030,2031.5,1327878,2675097
08/05/2015,16:00,2031,2055.5,2030.75,2042.25,1384241,2656916
08/06/2015,16:00,2042.5,2047.75,2018.5,2028,1608876,2673527
08/07/2015,16:00,2028.5,2031.25,2010.5,2022,1596391,2717584
08/10/2015,16:00,2020.5,2049.75,2020.25,2048.25,1198912,2707594
08/11/2015,16:00,2049.25,2050.25,2019.25,2028.25,1783349,2736342
08/12/2015,16:00,2029.25,2033.75,1995,2032.75,2364321,2767869
08/13/2015,16:00,2031.25,2041.5,2021.75,2029,1496065,2773957
08/14/2015,16:00,2027.75,2039,2022.25,2038,1069465,2773006
08/17/2015,16:00,2038,2049,2023.25,2047.75,1292437,2783936
08/18/2015,16:00,2046.75,2052.25,2038.75,2042.5,1135552,2787015
08/19/2015,16:00,2041.75,2046.5,2015,2021.25,2289064,2805536
08/20/2015,16:00,2022,2026.25,1973,1974,2583142,2876543
08/21/2015,16:00,1974.75,1977.5,1915.75,1920,4168331,2938889
08/24/2015,16:00,1913,1913.25,1779.5,1819.75,5258752,3076257
08/25/2015,16:00,1821.25,1897,1808.5,1821.25,3658827,3069752
08/26/2015,16:00,1824.5,1891.5,1799,1886.5,3527300,3073835
08/27/2015,16:00,1889.75,1938.75,1883,1937.75,2940255,2964630
08/28/2015,16:00,1936.75,1941.25,1915.75,1938.25,1968514,2979180
08/31/2015,16:00,1934.75,1936.25,1907.75,1917.75,1876279,3011216
09/01/2015,16:00,1914,1914.75,1847.25,1864.5,2822050,3112082
09/02/2015,16:00,1862,1897.5,1855.75,1895.5,2178629,3096800
09/03/2015,16:00,1896,1922,1890.5,1894.5,2054305,3083716
09/04/2015,16:00,1895.75,1897.75,1856.25,1870.25,2138986,3137489
09/08/2015,16:00,1865.25,1917.25,1864.25,1914.25,1880634,3050459
09/09/2015,16:00,1915,1940.5,1884,1891.25,2144217,2957340
09/10/2015,16:00,1892.5,1915.5,1876.75,1897.5,1023035,806532
09/11/2015,16:00,1897.25,1910.25,1885.25,1908,1511006,1269688
09/14/2015,16:00,1910.75,1922,1894.25,1901.75,1574502,1747635
09/15/2015,16:00,1901.25,1930.75,1893,1927.75,2035624,2385584
09/16/2015,16:00,1928,1946.75,1920.5,1945.75,1644800,2665413
09/17/2015,16:00,1944.25,1969.5,1929.75,1935,2327768,2813414
09/18/2015,16:00,1934.25,1940.75,1899,1908.25,2423501,2876037
09/21/2015,16:00,1907,1926.75,1896.25,1920.75,1513503,2862583
09/22/2015,16:00,1922,1922.75,1875.5,1889.75,1985152,2876302
09/23/2015,16:00,1888.25,1899.5,1868.25,1886.25,1423965,2872265
09/24/2015,16:00,1889.5,1894,1855,1876.5,2218286,2864458
09/25/2015,16:00,1871,1908.75,1868,1877,2080724,2818148
09/28/2015,16:00,1873.25,1887.5,1826.5,1829.75,2354063,2885060
09/29/2015,16:00,1834,1847.5,1818.75,1832.25,2374651,2896165
09/30/2015,16:00,1832.75,1868.25,1829,1866.5,2216643,2867181
10/01/2015,16:00,1860.25,1887.25,1848,1874.5,2052465,2866971
10/02/2015,16:00,1874.75,1901.5,1840.75,1900.75,2466082,2898003
10/05/2015,16:00,1898.75,1937.75,1895,1932.5,1675519,2895436
10/06/2015,16:00,1930.75,1940,1920.25,1926.25,1606289,2894614
10/07/2015,16:00,1918.75,1949,1918.25,1945,1937061,2884317
10/08/2015,16:00,1945.5,1966.5,1928.75,1964.25,1803978,2917911
10/09/2015,16:00,1961.75,1971.75,1956.5,1965.25,1378359,2905895
10/12/2015,16:00,1963,1971.75,1959.5,1968.75,804576,2905112
10/13/2015,16:00,1969.75,1972.5,1949,1951.75,1518662,2880221
10/14/2015,16:00,1949.25,1959.5,1940.25,1941.75,1780661,2881542
10/15/2015,16:00,1943.5,1977.25,1942.75,1976.75,1731138,2892169
10/16/2015,16:00,1976,1984.25,1970,1983.25,1362298,2887889
10/19/2015,16:00,1982.25,1985.75,1972,1985.25,1306548,2890340
10/20/2015,16:00,1984.25,1989.25,1976.25,1978.25,1276349,2896843
10/21/2015,16:00,1977.5,1992,1965.25,1966.25,1791221,2890408
10/22/2015,16:00,1968.25,2013.75,1966.25,2010.75,2099217,2857210
10/23/2015,16:00,2012,2032.25,2011,2023.75,2067465,2788563
10/26/2015,16:00,2023.75,2025.75,2015.25,2020,1184323,2754513
10/27/2015,16:00,2021.5,2022.5,2009,2018.25,1243601,2757750
10/28/2015,16:00,2019.75,2043,2013.25,2042.25,1890861,2773132
10/29/2015,16:00,2038.75,2044.25,2031,2040.75,1407730,2779503
10/30/2015,16:00,2042.5,2052.5,2027.5,2031.5,1751269,2748794
11/02/2015,16:00,2030.75,2057.75,2022,2053.25,1284044,2774901
11/03/2015,16:00,2051,2068,2046.75,2060.75,1348316,2764810
11/04/2015,16:00,2060.25,2067.5,2048.25,2052.5,1546504,2767546
11/05/2015,16:00,2053.25,2062.5,2041.75,2051.75,1538081,2773738
11/06/2015,16:00,2052.5,2056.75,2035.25,2051.5,1846631,2780419
11/09/2015,16:00,2049.75,2055.5,2019.75,2030.75,1856213,2816439
11/10/2015,16:00,2030,2036.75,2022.25,2035.75,1286098,2826631
11/11/2015,16:00,2034.25,2045,2025.5,2026.75,1171396,2810012
11/12/2015,16:00,2026.25,2035.25,1997.25,1998.25,1807653,2804669
11/13/2015,16:00,1998.25,2003.75,1969.25,1976.25,2128939,2819215
11/16/2015,16:00,1964.25,2008.75,1956.25,2005.75,1711062,2803541
11/17/2015,16:00,2005.5,2021.25,1999.25,2006.75,1621036,2771239
11/18/2015,16:00,2007.5,2040.25,2000.75,2037.5,1543330,2788869
11/19/2015,16:00,2036,2047,2033,2037,1284869,2790570
11/20/2015,16:00,2036,2052.25,2033.75,2046.5,1273905,2751554
11/23/2015,16:00,2047.5,2050.75,2036,2042,976103,2759407
11/24/2015,16:00,2040.75,2049.25,2023.25,2042.5,1517871,2756429
11/25/2015,16:00,2041.75,2050.25,2040,2045.75,746319,2761335
11/27/2015,16:00,2047.25,2056,2039.25,2047.75,653387,2763546
11/30/2015,16:00,2047.25,2052.75,2036.25,2037.5,1389020,2764688
12/01/2015,16:00,2043.25,2059.25,2041.25,2057.75,1482186,2759024
12/02/2015,16:00,2057.25,2062.75,2032.75,2039.25,1725833,2741368
12/03/2015,16:00,2041,2053,1997.75,2009,2655148,2748380
12/04/2015,16:00,2011,2050.75,2004.5,2046.25,2269530,2668096
12/07/2015,16:00,2050,2053.25,2022.25,2038.75,1699318,2642562
12/08/2015,16:00,2037.75,2039.25,2008,2016.5,2005017,2624311
12/09/2015,16:00,2017.25,2037.5,1992,1999.75,2690846,2452093
12/10/2015,16:00,2002.75,2024.25,2001.25,2006.5,783692,787824
12/11/2015,16:00,2008,2013.25,1961.75,1966.75,2345329,1264033
12/14/2015,16:00,1967,1985,1948.75,1975,2652781,1775616
12/15/2015,16:00,1978.5,2011.25,1975.5,2002.5,2159593,2294823
12/16/2015,16:00,2003,2034.25,1996.5,2029.25,2035482,2448737
12/17/2015,16:00,2026.25,2038.25,1988.25,1990.25,2114912,2525720
12/18/2015,16:00,1989.5,1995.25,1956.5,1957.5,2118900,2570329
12/21/2015,16:00,1962.75,1985,1960.75,1980.5,1275266,2561504
12/22/2015,16:00,1982.5,2002,1972.75,2001.5,1144898,2542077
12/23/2015,16:00,1999.5,2023.25,1996.25,2018.5,1003982,2512689
12/24/2015,16:00,2018,2025.25,2014.5,2016.75,325205,2490347
12/28/2015,16:00,2016.75,2020,2000.75,2014.25,696448,2490832
12/29/2015,16:00,2015.25,2040,2013,2038.25,832686,2496174
12/30/2015,16:00,2037.5,2040.5,2019,2020,720601,2486459
12/31/2015,16:00,2020.75,2023.25,1995.75,2001,1029390,2492297
01/04/2016,16:00,2003.25,2009,1945.75,1974.5,2216549,2569569
01/05/2016,16:00,1974.5,1982.5,1957.75,1977.25,1688974,2562248
01/06/2016,16:00,1976.25,1978.75,1936,1951.5,2237518,2579137
01/07/2016,16:00,1953.25,1956.5,1894,1898.5,2969295,2610790
01/08/2016,16:00,1902,1930.25,1875.5,1877,2694404,2679953
01/11/2016,16:00,1874.75,1894.5,1858,1879.75,2490336,2718509
01/12/2016,16:00,1879,1905.75,1864.5,1890.5,2428110,2728789
01/13/2016,16:00,1888,1912,1843.5,1847,2899958,2767647
01/14/2016,16:00,1849.25,1893,1836.5,1880,3045826,2774821
01/15/2016,16:00,1879,1886.5,1814.75,1840.5,3441956,2848559
01/19/2016,16:00,1835.25,1873,1821.75,1838.5,2796679,2841234
01/20/2016,16:00,1837.25,1844,1769.75,1820.5,3929776,2867832
01/21/2016,16:00,1820.25,1848.75,1801.75,1826.5,2729407,2850850
01/22/2016,16:00,1824,1867.75,1821.25,1864.75,2106526,2841461
01/25/2016,16:00,1865,1869.75,1833,1835.75,1640401,2862213
01/26/2016,16:00,1837.25,1865.25,1816.75,1861.5,1780235,2870149
01/27/2016,16:00,1850.75,1875.5,1830,1840.5,2113363,2897826
01/28/2016,16:00,1845.5,1868,1831.25,1846.25,2254109,2872487
01/29/2016,16:00,1844.25,1898.5,1842,1895.5,2406399,2878549
02/01/2016,16:00,1895.25,1905.5,1878,1896.75,1748062,2888962
02/02/2016,16:00,1894,1894.75,1854.5,1863,2102411,2941058
02/03/2016,16:00,1860.5,1877.75,1830.5,1874,2848193,2944156
02/04/2016,16:00,1873.25,1887.75,1855.75,1873.25,2255360,2940610
02/05/2016,16:00,1870.75,1880,1831.25,1840.75,2320680,2998346
02/08/2016,16:00,1841.75,1850,1787.25,1817.5,2674512,3013528
02/09/2016,16:00,1815.25,1829.25,1791.25,1813.75,2792208,3002017
02/10/2016,16:00,1815.5,1843.25,1804,1812.25,2359881,3001438
02/11/2016,16:00,1807.75,1812.75,1768,1790,3203999,3021157
02/12/2016,16:00,1792.75,1826.25,1788,1823.75,2018154,2980271
02/16/2016,16:00,1830.75,1858.25,1830.5,1854.25,2034059,3003822
02/17/2016,16:00,1853.75,1893.5,1847,1888.25,1854185,2983644
02/18/2016,16:00,1892.25,1899,1876.75,1882,1615605,2975816
02/19/2016,16:00,1883,1888.25,1864,1880,1616647,2974705
02/22/2016,16:00,1876.5,1909.25,1873.75,1901.75,1425321,2985993
02/23/2016,16:00,1899.5,1903.5,1879.25,1881.5,1600879,2986569
02/24/2016,16:00,1879.5,1899.25,1852.25,1895.75,2315370,3001982
02/25/2016,16:00,1898.5,1917,1885.75,1916,1844284,3023219
02/26/2016,16:00,1914.5,1934.25,1906.75,1908.25,1876651,3014453
02/29/2016,16:00,1908.5,1921.75,1892,1895,1826411,3014983
03/01/2016,16:00,1893.5,1944,1886.25,1943.5,2035550,3008297
03/02/2016,16:00,1941.75,1950.25,1931.75,1949,1821662,3008594
03/03/2016,16:00,1947.25,1958,1940.25,1956,1555391,3018684
03/04/2016,16:00,1956.5,1973,1949.5,1960.5,2247812,3012243
03/07/2016,16:00,1960,1970,1950,1964.5,1633347,3005808
03/08/2016,16:00,1964.5,1965.75,1941.5,1946.5,1931272,2931226
03/09/2016,16:00,1947.25,1959.5,1943.5,1954.5,1744984,2746033
03/10/2016,16:00,1955.75,1975.75,1932.75,1954.25,1048138,875859
03/11/2016,16:00,1954.5,1987.5,1952.75,1985.25,1828591,1329369
03/14/2016,16:00,1984.25,1989.75,1976.75,1984,1651775,1761358
03/15/2016,16:00,1984,1984.75,1969.75,1981.25,1910850,2333364
03/16/2016,16:00,1981.5,1997.5,1971.75,1992,2043775,2630307
03/17/2016,16:00,1991.75,2011.5,1980.5,2005,2136877,2781180
03/18/2016,16:00,2006,2017.5,2001.75,2012.25,1775664,2810412
03/21/2016,16:00,2011.25,2019.25,2005.75,2017.5,1278261,2804277
03/22/2016,16:00,2018,2022.25,2003.5,2017.25,1496196,2811527
03/23/2016,16:00,2017.75,2020,2000,2003.5,1557185,2811251
03/24/2016,16:00,2002.75,2005,1987,2003.25,1524072,2802444
03/28/2016,16:00,2005,2014.5,1996.75,2002.75,907834,2808249
03/29/2016,16:00,2002.5,2024,1994,2022.25,1549483,2839325
03/30/2016,16:00,2023.25,2039.25,2021.5,2030,1627085,2857423
03/31/2016,16:00,2030.25,2034.5,2022,2026.25,1736311,2840616
04/01/2016,16:00,2027.5,2041.75,2010,2039.75,2051323,2868902
04/04/2016,16:00,2038.75,2046.25,2029,2032.25,1380117,2854772
04/05/2016,16:00,2030.25,2030.25,2009,2013.5,1827488,2855118
04/06/2016,16:00,2016.75,2035.25,2009.75,2035,1894599,2853456
04/07/2016,16:00,2034.5,2036.75,2000.75,2009.75,2052195,2866053
04/08/2016,16:00,2009.25,2029,2005,2015.5,1768420,2847223
04/11/2016,16:00,2015.75,2031.25,2007.25,2009.25,1679757,2856177
04/12/2016,16:00,2007.25,2033.25,2004,2030.5,1831285,2841320
04/13/2016,16:00,2030,2051.75,2028.75,2050.75,1637033,2848286
04/14/2016,16:00,2050.75,2056.5,2043.25,2051.25,1363745,2845632
04/15/2016,16:00,2052.5,2054.75,2044.25,2049.75,1230494,2824244
04/18/2016,16:00,2039,2063.5,2033.25,2061.5,1400343,2852963
04/19/2016,16:00,2060,2073.25,2059.5,2068.5,1565161,2851161
04/20/2016,16:00,2069,2080,2060.5,2072.75,1464683,2857101
04/21/2016,16:00,2072.5,2078.75,2053.5,2057.5,1638276,2826367
04/22/2016,16:00,2054.5,2063.75,2049.75,2060.75,1497994,2844218
04/25/2016,16:00,2066.25,2066.25,2045.75,2058,1280888,2847329
04/26/2016,16:00,2059,2066,2054.25,2063.25,1225834,2842322
04/27/2016,16:00,2057,2068.75,2051,2065.5,1420203,2837325
04/28/2016,16:00,2067.25,2069,2040,2047.25,1938653,2820781
04/29/2016,16:00,2048.5,2050.75,2020.5,2033.75,2419757,2773168
05/02/2016,16:00,2035.5,2052.25,2030.25,2049,1306173,2775854
05/03/2016,16:00,2050.25,2051,2022.75,2031.75,1827577,2776044
05/04/2016,16:00,2032.25,2035,2013.75,2021.75,1557981,2793137
05/05/2016,16:00,2021.25,2034.75,2014.25,2018.75,1433289,2795501
05/06/2016,16:00,2018.25,2029.25,2005.25,2027.5,1813432,2784714
05/09/2016,16:00,2027.75,2034.5,2023,2029,1370423,2786287
05/10/2016,16:00,2028.75,2054.5,2022.75,2052.25,1416966,2818389
05/11/2016,16:00,2052,2053.5,2032.25,2032.75,1471852,2791285
05/12/2016,16:00,2033.75,2047.5,2023.25,2033.5,1799103,2788453
05/13/2016,16:00,2034,2038.25,2013.25,2018.25,1878403,2795106
05/16/2016,16:00,2016,2043.25,2009.75,2037.5,1421736,2807176
05/17/2016,16:00,2036.75,2044.25,2011.5,2018.25,1988181,2803597
05/18/2016,16:00,2018.5,2032.5,2005.5,2016.25,2085972,2825083
05/19/2016,16:00,2018.25,2019.5,1996.75,2013.5,2055973,2849694
05/20/2016,16:00,2013.5,2030.25,2012,2024.75,1583721,2883517
05/23/2016,16:00,2028,2030.75,2018.25,2020,1183296,2890979
05/24/2016,16:00,2019.75,2052,2016,2049.75,1603195,2921127
